x,y,r
2031, 1684, 0.5643326479831003
31, 1683, 0.39904344223381105
25, 1685, 0.6911635163761372
215, 1683, 0.39904344223381105
212, 1682, 0.39904344223381105
1992, 1682, 0.5643326479831003
1950, 1683, 1.1971303267014333
1673, 1686, 3.5242562570853293
1538, 1681, 0.9774528186766119
894, 1685, 3.806631826151908
646, 1678, 0.39904344223381105
703, 1675, 0.39904344223381105
16, 1697, 6.233257830758597
894, 1677, 0.6911635163761372
219, 1674, 0.39904344223381105
1681, 1674, 0.892288262810312
891, 1672, 0.39904344223381105
2381, 1672, 0.7980868844676221
888, 1677, 0.9774528186766119
1476, 1670, 0.9774528186766119
134, 1666, 0.5643326479831003
1473, 1668, 0.7980868844676221
47, 1666, 1.1971303267014333
1540, 1663, 0.5643326479831003
1622, 1667, 2.459868983099047
1906, 1661, 0.6911635163761372
2, 1671, 2.9861676865556794
123, 1662, 1.1286652959662007
42, 1661, 1.8716796503076578
1914, 1659, 0.39904344223381105
1435, 1659, 1.1971303267014333
2513, 1679, 15.126852152743327
2551, 1693, 17.68892560818702
1953, 1657, 0.5643326479831003
1957, 1657, 1.0557697104618329
1869, 1657, 0.6911635163761372
2422, 1654, 0.39904344223381105
1435, 1654, 0.39904344223381105
2417, 1653, 0.5643326479831003
1428, 1660, 1.2618861628126719
2013, 1653, 1.692997943949301
1607, 1653, 0.892288262810312
1422, 1651, 0.7980868844676221
1473, 1652, 0.6911635163761372
206, 1650, 0.39904344223381105
197, 1653, 0.39904344223381105
1476, 1650, 0.9774528186766119
1465, 1652, 2.459868983099047
187, 1651, 2.0734905491284112
129, 1651, 1.1286652959662007
211, 1651, 1.4930838432778397
1633, 1648, 0.7980868844676221
2053, 1645, 0.39904344223381105
2050, 1645, 0.5643326479831003
155, 1645, 0.39904344223381105
1465, 1644, 1.1971303267014333
1540, 1647, 3.764568304904693
14, 1654, 4.353050032561912
2055, 1642, 0.39904344223381105
2037, 1642, 0.39904344223381105
1753, 1642, 0.5643326479831003
1422, 1647, 0.9774528186766119
692, 1645, 2.3942606534028665
2054, 1638, 0.5643326479831003
2050, 1638, 0.5643326479831003
1495, 1638, 0.6911635163761372
110, 1638, 0.892288262810312
55, 1636, 0.39904344223381105
249, 1634, 0.39904344223381105
1436, 1634, 1.692997943949301
101, 1633, 0.7980868844676221
1540, 1636, 2.8216632399155017
1477, 1639, 2.221779856890434
2097, 1632, 0.5643326479831003
1984, 1629, 0.39904344223381105
114, 1630, 1.1286652959662007
1436, 1628, 0.5643326479831003
254, 1628, 1.1286652959662007
1691, 1632, 4.4614413140515605
1657, 1628, 2.5551247367559506
1479, 1629, 0.39904344223381105
1817, 1623, 0.39904344223381105
1471, 1626, 0.7980868844676221
1840, 1632, 9.186669933038779
1704, 1631, 6.8654029715511555
1432, 1626, 2.0734905491284112
1427, 1621, 0.6911635163761372
698, 1622, 0.5643326479831003
1626, 1624, 2.735704010510095
1881, 1624, 0.39904344223381105
1431, 1617, 0.5643326479831003
1380, 1619, 0.6911635163761372
880, 1645, 5.383390355505091
428, 1617, 0.6911635163761372
1545, 1615, 1.1971303267014333
1881, 1613, 0.5643326479831003
1671, 1625, 5.837502301585765
1375, 1618, 1.5454886061848316
1425, 1611, 0.5643326479831003
869, 1611, 0.39904344223381105
2494, 1610, 0.39904344223381105
1980, 1610, 0.39904344223381105
2486, 1608, 0.39904344223381105
1808, 1609, 0.7980868844676221
1432, 1612, 0.39904344223381105
2, 1611, 3.1420712062218055
1957, 1608, 0.5643326479831003
1625, 1611, 1.739390038779793
1664, 1607, 0.5643326479831003
1473, 1608, 0.9774528186766119
695, 1605, 0.39904344223381105
412, 1606, 0.5643326479831003
1669, 1607, 2.849740182592135
1429, 1606, 0.7980868844676221
1357, 1605, 1.5961737689352442
870, 1605, 0.5643326479831003
1961, 1604, 1.1971303267014333
1957, 1603, 0.39904344223381105
376, 1604, 0.39904344223381105
1657, 1603, 2.7646540655045486
1470, 1602, 0.39904344223381105
1392, 1614, 9.434656265784312
1977, 1603, 2.14891470163533
1741, 1603, 2.8216632399155017
1607, 1601, 0.39904344223381105
1546, 1599, 0.5643326479831003
1953, 1599, 0.892288262810312
1482, 1598, 0.39904344223381105
297, 1599, 3.1166289153792985
282, 1598, 2.1115394209236658
395, 1598, 0.39904344223381105
36, 1600, 3.2418442498256126
2460, 1595, 0.6911635163761372
1433, 1594, 0.892288262810312
405, 1593, 0.5643326479831003
2539, 1593, 0.892288262810312
2535, 1594, 0.5643326479831003
1357, 1592, 1.4387715921116582
1351, 1591, 0.6911635163761372
1016, 1591, 0.5643326479831003
2540, 1589, 0.39904344223381105
1980, 1589, 0.39904344223381105
262, 1590, 2.0734905491284112
2544, 1591, 1.739390038779793
1946, 1589, 1.1971303267014333
1792, 1591, 2.326803115618832
1801, 1593, 1.8286467796121775
1361, 1595, 6.795464954588802
866, 1593, 1.1286652959662007
394, 1587, 0.5643326479831003
2473, 1586, 2.2573305919324014
1790, 1585, 1.4387715921116582
1548, 1583, 1.2618861628126719
1066, 1583, 0.5643326479831003
2477, 1582, 0.39904344223381105
1958, 1583, 2.18565094735968
1974, 1581, 0.6911635163761372
1356, 1582, 2.5237723256253437
1991, 1580, 0.39904344223381105
1987, 1580, 0.39904344223381105
1617, 1580, 0.39904344223381105
1998, 1580, 1.1286652959662007
1786, 1579, 0.6911635163761372
1484, 1580, 0.39904344223381105
2520, 1578, 0.39904344223381105
1472, 1580, 0.7980868844676221
1429, 1578, 0.7980868844676221
1485, 1573, 0.5643326479831003
1482, 1573, 0.39904344223381105
548, 1573, 0.39904344223381105
66, 1573, 0.892288262810312
2508, 1573, 0.9774528186766119
2106, 1572, 0.39904344223381105
1079, 1580, 2.9323584560298355
862, 1576, 1.784576525620624
546, 1576, 1.1286652959662007
2511, 1571, 0.39904344223381105
1478, 1571, 0.39904344223381105
1438, 1571, 0.39904344223381105
1432, 1574, 0.39904344223381105
170, 1574, 1.0557697104618329
1796, 1570, 0.39904344223381105
2546, 1574, 0.5643326479831003
2535, 1569, 0.892288262810312
1788, 1573, 1.4387715921116582
157, 1569, 1.1286652959662007
154, 1569, 1.4930838432778397
2509, 1565, 0.7980868844676221
1542, 1568, 3.657293559224355
1487, 1566, 1.8716796503076578
1429, 1568, 1.5454886061848316
145, 1563, 0.6911635163761372
419, 1566, 9.13452190570803
178, 1561, 0.5643326479831003
141, 1564, 0.7980868844676221
1401, 1560, 1.3823270327522743
183, 1560, 0.39904344223381105
2520, 1559, 1.4930838432778397
1792, 1562, 3.9098112747064477
135, 1561, 1.2618861628126719
761, 1557, 0.39904344223381105
2549, 1557, 0.6911635163761372
2486, 1558, 1.739390038779793
2102, 1559, 0.9774528186766119
859, 1561, 1.2618861628126719
400, 1556, 0.39904344223381105
126, 1559, 1.3823270327522743
1569, 1558, 4.61926180442659
551, 1553, 0.39904344223381105
148, 1554, 0.6911635163761372
1098, 1552, 0.39904344223381105
1431, 1552, 0.39904344223381105
2104, 1551, 0.6911635163761372
1796, 1552, 2.6469547458828213
1556, 1550, 0.39904344223381105
139, 1551, 0.892288262810312
2549, 1549, 0.5643326479831003
2523, 1549, 0.39904344223381105
1864, 1549, 0.5643326479831003
1833, 1551, 0.6911635163761372
504, 1549, 0.6911635163761372
134, 1549, 0.39904344223381105
2353, 1548, 0.6911635163761372
2545, 1551, 0.39904344223381105
2540, 1549, 0.7980868844676221
2108, 1548, 1.0557697104618329
2048, 1547, 0.39904344223381105
1338, 1548, 0.9774528186766119
506, 1547, 0.5643326479831003
2552, 1545, 0.39904344223381105
781, 1545, 0.5643326479831003
534, 1546, 0.6911635163761372
522, 1545, 0.39904344223381105
758, 1546, 1.3823270327522743
1636, 1544, 2.2923300526023067
1106, 1548, 0.892288262810312
540, 1544, 0.7980868844676221
527, 1545, 0.892288262810312
2002, 1542, 0.7980868844676221
1850, 1548, 3.1923475378704884
1807, 1544, 3.6354587756642407
1792, 1544, 2.6167028409740727
519, 1542, 0.5643326479831003
393, 1568, 3.7005766464057417
2109, 1543, 0.5643326479831003
190, 1539, 0.39904344223381105
749, 1543, 1.692997943949301
468, 1539, 0.39904344223381105
1548, 1539, 3.290596523080125
1432, 1539, 1.2618861628126719
1050, 1537, 0.39904344223381105
463, 1538, 0.5643326479831003
853, 1540, 1.2618861628126719
2040, 1534, 0.6911635163761372
1122, 1534, 0.39904344223381105
752, 1534, 0.5643326479831003
1573, 1538, 6.1690619092990415
438, 1534, 0.39904344223381105
151, 1533, 0.7980868844676221
767, 1531, 1.3234773729414107
1433, 1530, 0.9774528186766119
850, 1530, 0.5643326479831003
711, 1530, 0.5643326479831003
738, 1533, 3.217191084057268
140, 1530, 0.7980868844676221
2453, 1527, 0.5643326479831003
2101, 1527, 0.39904344223381105
1054, 1529, 0.6911635163761372
836, 1527, 0.5643326479831003
847, 1526, 0.5643326479831003
1494, 1527, 0.6911635163761372
1047, 1527, 0.5643326479831003
727, 1529, 1.784576525620624
1569, 1527, 3.338636969675892
2524, 1523, 0.5643326479831003
1489, 1523, 0.39904344223381105
1406, 1523, 0.39904344223381105
1926, 1523, 1.8286467796121775
1495, 1522, 0.39904344223381105
1435, 1524, 1.0557697104618329
1410, 1523, 1.0557697104618329
1645, 1523, 2.3942606534028665
1548, 1523, 3.290596523080125
142, 1521, 0.6911635163761372
1508, 1521, 0.39904344223381105
721, 1519, 0.5643326479831003
1401, 1519, 0.39904344223381105
1918, 1518, 1.784576525620624
1884, 1519, 2.034730298721438
1556, 1521, 4.1084036914256306
2033, 1530, 12.370346709248143
1653, 1518, 3.3147037796003453
1228, 1519, 1.9952172111690554
838, 1516, 1.0557697104618329
2064, 1530, 14.125236033200668
704, 1514, 0.39904344223381105
1499, 1519, 2.5551247367559506
2523, 1510, 0.39904344223381105
2509, 1536, 19.397780423293753
2132, 1512, 1.1286652959662007
1434, 1516, 1.1971303267014333
2547, 1509, 0.39904344223381105
2273, 1511, 0.5643326479831003
1522, 1511, 2.735704010510095
800, 1509, 0.39904344223381105
597, 1509, 0.39904344223381105
232, 1510, 2.034730298721438
1068, 1509, 0.39904344223381105
1031, 1508, 0.39904344223381105
2452, 1509, 1.5454886061848316
1481, 1510, 3.8274902388722585
2428, 1506, 0.5643326479831003
1601, 1505, 0.39904344223381105
1569, 1507, 2.2573305919324014
1435, 1505, 0.7980868844676221
896, 1506, 2.326803115618832
2538, 1503, 0.6911635163761372
1552, 1507, 5.629200484009427
2093, 1502, 0.39904344223381105
1485, 1502, 0.5643326479831003
2458, 1501, 0.39904344223381105
1407, 1505, 5.442226970175395
1052, 1501, 0.39904344223381105
605, 1502, 0.6911635163761372
1162, 1505, 0.39904344223381105
813, 1502, 1.4930838432778397
228, 1502, 2.1115394209236658
401, 1504, 4.01033696187374
2014, 1498, 0.39904344223381105
1589, 1499, 0.892288262810312
1127, 1498, 0.5643326479831003
2051, 1496, 0.39904344223381105
2049, 1496, 0.39904344223381105
1933, 1496, 0.5643326479831003
1660, 1497, 1.4387715921116582
1491, 1501, 1.6452982615400624
911, 1504, 8.080013873986953
1547, 1495, 0.39904344223381105
2522, 1493, 0.39904344223381105
2440, 1493, 0.39904344223381105
2052, 1493, 0.6911635163761372
1111, 1531, 9.77452818676612
1112, 1494, 0.892288262810312
2478, 1493, 1.3234773729414107
2079, 1493, 1.1971303267014333
2066, 1494, 2.5860970765174254
1034, 1494, 0.9774528186766119
756, 1493, 0.39904344223381105
1733, 1493, 3.338636969675892
1443, 1491, 0.39904344223381105
1064, 1498, 2.8216632399155017
750, 1493, 0.9774528186766119
2472, 1491, 0.6911635163761372
2003, 1490, 0.39904344223381105
1122, 1491, 0.39904344223381105
1100, 1492, 1.0557697104618329
2123, 1490, 0.5643326479831003
1083, 1503, 3.657293559224355
744, 1489, 1.1286652959662007
2086, 1492, 1.3234773729414107
1909, 1489, 2.0734905491284112
1759, 1489, 0.6911635163761372
1437, 1494, 1.1971303267014333
2466, 1488, 0.6911635163761372
1999, 1489, 0.39904344223381105
753, 1487, 0.9774528186766119
2125, 1487, 0.7980868844676221
1407, 1486, 1.1286652959662007
1570, 1491, 9.186669933038779
1481, 1489, 2.0734905491284112
1475, 1488, 1.2618861628126719
1472, 1486, 0.892288262810312
1078, 1490, 2.221779856890434
82, 1485, 0.39904344223381105
2422, 1488, 1.2618861628126719
1469, 1487, 0.9774528186766119
1465, 1489, 1.0557697104618329
1462, 1486, 1.1971303267014333
146, 1484, 0.39904344223381105
2454, 1483, 0.5643326479831003
1452, 1487, 2.221779856890434
1116, 1483, 0.6911635163761372
75, 1482, 0.5643326479831003
1498, 1488, 5.110249473511901
1051, 1481, 0.39904344223381105
617, 1484, 0.7980868844676221
1606, 1488, 1.8286467796121775
1184, 1481, 0.892288262810312
1177, 1481, 0.5643326479831003
955, 1479, 0.39904344223381105
1840, 1478, 0.5643326479831003
1737, 1481, 3.266311345986049
1601, 1478, 0.39904344223381105
1355, 1481, 1.4387715921116582
401, 1485, 4.788521306805733
164, 1510, 1.1286652959662007
1161, 1482, 1.3823270327522743
84, 1476, 0.5643326479831003
1750, 1542, 75.50256249078676
1421, 1475, 1.0557697104618329
1076, 1475, 0.5643326479831003
911, 1479, 3.3147037796003453
875, 1477, 2.18565094735968
1110, 1475, 0.892288262810312
2219, 1473, 0.39904344223381105
1830, 1474, 1.0557697104618329
1547, 1475, 1.6452982615400624
1185, 1473, 0.5643326479831003
1838, 1472, 0.39904344223381105
1670, 1472, 2.1115394209236658
1074, 1472, 0.6911635163761372
994, 1471, 0.5643326479831003
169, 1472, 0.9774528186766119
1814, 1474, 3.7856584884380156
1722, 1476, 5.823847306740562
2257, 1469, 0.5643326479831003
1547, 1470, 0.39904344223381105
716, 1469, 0.5643326479831003
1152, 1468, 0.5643326479831003
151, 1468, 0.39904344223381105
1918, 1468, 2.459868983099047
1687, 1486, 12.485660565033111
1452, 1467, 0.7980868844676221
514, 1467, 0.39904344223381105
1841, 1466, 0.39904344223381105
384, 1481, 5.643326479831003
158, 1470, 0.9774528186766119
2304, 1465, 0.39904344223381105
1833, 1467, 0.6911635163761372
1147, 1467, 0.39904344223381105
520, 1465, 0.39904344223381105
464, 1466, 1.0557697104618329
2019, 1475, 2.459868983099047
1556, 1464, 0.5643326479831003
627, 1468, 2.7064443028318927
2393, 1462, 0.5643326479831003
699, 1462, 0.39904344223381105
643, 1461, 0.39904344223381105
159, 1462, 0.9774528186766119
2379, 1460, 0.39904344223381105
1421, 1462, 1.739390038779793
632, 1459, 0.39904344223381105
1445, 1462, 2.5237723256253437
233, 1460, 1.9952172111690554
1763, 1457, 0.39904344223381105
1533, 1482, 18.780495370714444
1146, 1461, 0.892288262810312
642, 1457, 0.39904344223381105
1495, 1462, 1.4930838432778397
904, 1458, 1.0557697104618329
2410, 1454, 0.39904344223381105
1440, 1461, 1.9137451194361292
1567, 1463, 9.493544571709338
662, 1454, 0.39904344223381105
444, 1452, 0.5643326479831003
1141, 1454, 0.7980868844676221
1076, 1452, 0.5643326479831003
1938, 1450, 0.39904344223381105
1523, 1451, 2.18565094735968
1092, 1451, 0.6911635163761372
906, 1451, 0.7980868844676221
659, 1451, 0.892288262810312
203, 1451, 0.9774528186766119
1531, 1451, 2.5551247367559506
676, 1449, 0.39904344223381105
1588, 1464, 14.06875745422219
1576, 1449, 1.0557697104618329
673, 1450, 0.892288262810312
666, 1448, 0.5643326479831003
1445, 1447, 0.39904344223381105
857, 1447, 1.2618861628126719
2462, 1450, 1.1286652959662007
907, 1446, 0.5643326479831003
1604, 1445, 0.6911635163761372
1484, 1445, 0.5643326479831003
240, 1447, 1.9549056373532239
2370, 1445, 0.5643326479831003
2024, 1444, 0.39904344223381105
1609, 1443, 0.39904344223381105
1441, 1449, 0.7980868844676221
894, 1443, 0.5643326479831003
470, 1443, 0.5643326479831003
1535, 1443, 2.0734905491284112
889, 1442, 1.784576525620624
1076, 1439, 0.7980868844676221
1575, 1441, 0.6911635163761372
2044, 1438, 1.9549056373532239
1498, 1438, 0.892288262810312
1488, 1438, 0.892288262810312
1480, 1440, 0.5643326479831003
2177, 1435, 0.39904344223381105
908, 1439, 2.459868983099047
875, 1437, 2.2573305919324014
2369, 1434, 0.39904344223381105
2352, 1434, 0.5643326479831003
232, 1437, 2.7064443028318927
1131, 1442, 2.2923300526023067
2391, 1432, 0.39904344223381105
2181, 1432, 0.6911635163761372
1867, 1431, 0.39904344223381105
1456, 1433, 2.18565094735968
1070, 1431, 0.5643326479831003
153, 1430, 0.5643326479831003
1486, 1430, 0.39904344223381105
158, 1429, 0.39904344223381105
1752, 1433, 0.9774528186766119
927, 1429, 0.7980868844676221
1606, 1432, 1.3234773729414107
906, 1435, 3.0390243154356167
1874, 1427, 0.39904344223381105
1780, 1435, 8.43672590221139
1445, 1435, 3.657293559224355
1087, 1438, 3.764568304904693
232, 1426, 1.6452982615400624
1866, 1428, 1.1971303267014333
1766, 1424, 0.892288262810312
903, 1425, 1.4387715921116582
1863, 1426, 1.0557697104618329
1446, 1423, 0.39904344223381105
1064, 1423, 0.5643326479831003
1766, 1434, 4.687699040360167
1458, 1425, 1.1971303267014333
1175, 1422, 0.5643326479831003
2307, 1421, 0.5643326479831003
1860, 1424, 0.7980868844676221
1788, 1421, 0.39904344223381105
1718, 1436, 11.73621972796968
1486, 1424, 1.2618861628126719
2280, 1420, 0.7980868844676221
1857, 1423, 1.1286652959662007
1383, 1423, 1.739390038779793
1796, 1420, 1.739390038779793
1035, 1450, 13.437754589500557
2293, 1422, 1.9549056373532239
1519, 1435, 9.750061244295644
232, 1418, 1.692997943949301
401, 1418, 2.959385372579835
2383, 1424, 3.0651108395290905
1447, 1414, 0.39904344223381105
924, 1421, 1.9952172111690554
874, 1424, 4.919737966198094
615, 1415, 1.3234773729414107
1741, 1412, 0.39904344223381105
1498, 1413, 1.1971303267014333
1052, 1413, 0.5643326479831003
2300, 1410, 0.9774528186766119
1006, 1415, 2.0734905491284112
614, 1410, 0.39904344223381105
2277, 1412, 0.5643326479831003
1592, 1428, 15.294351815367309
1459, 1408, 0.5643326479831003
674, 1408, 0.6911635163761372
1565, 1428, 11.904610250778054
1426, 1407, 0.39904344223381105
1057, 1409, 0.892288262810312
1012, 1407, 0.5643326479831003
401, 1409, 2.8775431842233163
1047, 1410, 0.892288262810312
904, 1413, 3.7856584884380156
943, 1404, 0.39904344223381105
2302, 1403, 0.39904344223381105
1042, 1404, 0.39904344223381105
655, 1407, 8.715240330176721
1880, 1405, 3.0390243154356167
1330, 1402, 0.39904344223381105
1147, 1404, 0.5643326479831003
1107, 1406, 0.6911635163761372
1054, 1401, 0.5643326479831003
689, 1402, 0.5643326479831003
387, 1404, 1.2618861628126719
1750, 1402, 1.3234773729414107
1124, 1409, 2.7646540655045486
1667, 1399, 0.5643326479831003
1501, 1399, 0.39904344223381105
694, 1398, 0.39904344223381105
232, 1401, 2.8216632399155017
1751, 1397, 0.6911635163761372
1101, 1398, 0.7980868844676221
2243, 1400, 1.9137451194361292
1365, 1396, 1.3234773729414107
2338, 1413, 17.117056714670557
1454, 1397, 0.7980868844676221
1084, 1397, 0.6911635163761372
1446, 1394, 0.6911635163761372
1375, 1399, 5.643326479831003
1365, 1393, 0.39904344223381105
924, 1394, 0.5643326479831003
1036, 1395, 2.18565094735968
2279, 1398, 3.266311345986049
1737, 1393, 2.427286498381048
1363, 1390, 0.5643326479831003
1337, 1388, 0.5643326479831003
920, 1389, 0.39904344223381105
886, 1388, 0.892288262810312
2361, 1394, 1.692997943949301
2272, 1387, 0.39904344223381105
1078, 1387, 0.39904344223381105
1733, 1388, 1.0557697104618329
1536, 1403, 15.153146023017941
961, 1388, 1.5961737689352442
2379, 1386, 0.892288262810312
2263, 1387, 1.0557697104618329
737, 1385, 0.39904344223381105
1134, 1384, 0.39904344223381105
1043, 1386, 1.1971303267014333
1031, 1385, 0.6911635163761372
2285, 1383, 0.7980868844676221
1490, 1384, 1.3234773729414107
1442, 1381, 0.39904344223381105
972, 1382, 1.3234773729414107
2282, 1379, 0.7980868844676221
1470, 1380, 2.7646540655045486
1441, 1378, 0.6911635163761372
1417, 1379, 0.892288262810312
1037, 1379, 0.9774528186766119
2290, 1378, 1.5961737689352442
1339, 1377, 1.1286652959662007
1739, 1377, 1.3234773729414107
1728, 1377, 1.1286652959662007
980, 1376, 1.3234773729414107
757, 1374, 0.39904344223381105
445, 1375, 1.1286652959662007
1462, 1374, 1.0557697104618329
1028, 1373, 0.39904344223381105
1536, 1374, 0.39904344223381105
1329, 1372, 0.39904344223381105
693, 1372, 0.39904344223381105
1449, 1372, 0.892288262810312
1128, 1372, 0.5643326479831003
1006, 1372, 0.892288262810312
868, 1370, 0.5643326479831003
809, 1376, 2.6167028409740727
688, 1370, 0.39904344223381105
1031, 1371, 1.2618861628126719
1028, 1369, 0.39904344223381105
988, 1371, 1.692997943949301
2273, 1368, 0.39904344223381105
932, 1372, 1.1286652959662007
865, 1368, 0.6911635163761372
1722, 1366, 0.39904344223381105
1122, 1364, 0.5643326479831003
694, 1368, 0.892288262810312
62, 1364, 0.39904344223381105
1535, 1363, 0.6911635163761372
1365, 1370, 0.5643326479831003
996, 1365, 1.5961737689352442
2557, 1363, 1.9952172111690554
1497, 1362, 0.39904344223381105
1026, 1363, 1.0557697104618329
598, 1361, 0.39904344223381105
1458, 1362, 0.892288262810312
2293, 1378, 9.839475932396187
870, 1364, 1.9549056373532239
1450, 1359, 0.7980868844676221
1073, 1358, 0.39904344223381105
2360, 1361, 4.653606231237664
1449, 1355, 0.5643326479831003
2397, 1355, 1.784576525620624
1808, 1355, 1.4930838432778397
1453, 1356, 0.5643326479831003
1121, 1354, 0.5643326479831003
866, 1355, 0.6911635163761372
861, 1354, 0.5643326479831003
2557, 1354, 1.8716796503076578
1019, 1354, 1.1286652959662007
657, 1355, 2.735704010510095
1539, 1353, 0.6911635163761372
1471, 1362, 7.422637092117187
599, 1354, 3.1923475378704884
1540, 1370, 6.748436950426769
1562, 1374, 15.047694873936948
1426, 1350, 1.4930838432778397
1553, 1358, 3.6134920562752493
1463, 1349, 0.39904344223381105
2352, 1347, 0.5643326479831003
1453, 1346, 0.39904344223381105
1427, 1346, 0.5643326479831003
1013, 1346, 0.7980868844676221
1491, 1344, 0.39904344223381105
671, 1350, 4.9519988886943995
1465, 1343, 0.7980868844676221
1452, 1343, 0.39904344223381105
1062, 1343, 0.39904344223381105
1197, 1342, 0.5643326479831003
806, 1342, 0.39904344223381105
1724, 1341, 0.5643326479831003
1716, 1345, 1.9952172111690554
1427, 1343, 0.6911635163761372
1736, 1340, 0.39904344223381105
1492, 1340, 0.5643326479831003
975, 1343, 0.5643326479831003
2351, 1343, 0.5643326479831003
2290, 1351, 3.2418442498256126
1713, 1340, 0.6911635163761372
1432, 1338, 0.5643326479831003
1108, 1347, 0.7980868844676221
1453, 1340, 0.892288262810312
1008, 1338, 0.5643326479831003
674, 1338, 2.221779856890434
1721, 1335, 1.1286652959662007
1144, 1338, 0.6911635163761372
882, 1334, 0.5643326479831003
2499, 1333, 0.39904344223381105
959, 1334, 0.9774528186766119
1428, 1333, 1.3234773729414107
880, 1332, 0.39904344223381105
592, 1332, 0.5643326479831003
1436, 1332, 2.14891470163533
966, 1329, 0.39904344223381105
2348, 1328, 0.39904344223381105
1423, 1328, 0.39904344223381105
833, 1337, 1.4930838432778397
657, 1330, 2.5860970765174254
387, 1330, 1.3823270327522743
1002, 1330, 0.5643326479831003
2529, 1326, 0.5643326479831003
1457, 1331, 5.368580450263869
1708, 1329, 1.1286652959662007
1093, 1326, 0.39904344223381105
519, 1322, 1.1286652959662007
1717, 1320, 0.39904344223381105
657, 1321, 2.7064443028318927
868, 1316, 0.39904344223381105
2495, 1314, 1.5454886061848316
2502, 1312, 0.9774528186766119
1710, 1312, 0.5643326479831003
976, 1311, 7.204916933974861
451, 1303, 0.5643326479831003
839, 1300, 0.6911635163761372
1077, 1295, 0.39904344223381105
445, 1297, 1.5454886061848316
1426, 1296, 2.034730298721438
2342, 1295, 2.1115394209236658
2281, 1294, 1.2618861628126719
2209, 1291, 0.39904344223381105
2230, 1290, 1.1286652959662007
1416, 1294, 4.601993475554326
855, 1289, 0.39904344223381105
1693, 1290, 1.9952172111690554
452, 1293, 3.4327014857755778
829, 1285, 0.39904344223381105
2218, 1285, 1.4387715921116582
1690, 1286, 0.892288262810312
1426, 1283, 1.9549056373532239
656, 1283, 2.492025498024157
23, 1283, 0.6911635163761372
2229, 1284, 2.2573305919324014
1410, 1283, 2.735704010510095
1417, 1283, 2.8216632399155017
454, 1281, 0.39904344223381105
2339, 1284, 3.478780077559586
1837, 1280, 1.0557697104618329
844, 1279, 1.4930838432778397
838, 1278, 0.5643326479831003
1072, 1277, 0.5643326479831003
648, 1279, 2.8216632399155017
270, 1279, 1.9952172111690554
1462, 1290, 15.25786838882485
475, 1276, 0.892288262810312
875, 1274, 0.39904344223381105
306, 1436, 112.67661296063285
2334, 1272, 0.39904344223381105
1414, 1272, 0.39904344223381105
1460, 1273, 2.8216632399155017
481, 1269, 0.39904344223381105
2273, 1275, 0.6911635163761372
196, 1371, 5.5004342619527495
1731, 1267, 2.459868983099047
880, 1262, 0.39904344223381105
1421, 1261, 0.5643326479831003
1710, 1261, 0.6911635163761372
2332, 1260, 0.5643326479831003
2271, 1261, 0.7980868844676221
1567, 1257, 0.5643326479831003
1537, 1257, 0.9774528186766119
1542, 1256, 0.9774528186766119
1529, 1255, 0.5643326479831003
643, 1258, 2.7933040956366773
1573, 1254, 0.39904344223381105
1409, 1258, 3.6354587756642407
1377, 1253, 0.39904344223381105
1050, 1253, 0.5643326479831003
2494, 1254, 2.221779856890434
1870, 1257, 1.692997943949301
1521, 1254, 2.5551247367559506
1396, 1252, 0.6911635163761372
850, 1254, 2.9861676865556794
193, 1252, 0.39904344223381105
2253, 1251, 0.39904344223381105
1399, 1250, 0.39904344223381105
2004, 1249, 3.0909772123696633
1810, 1252, 1.2618861628126719
1477, 1249, 3.0390243154356167
1419, 1248, 0.7980868844676221
1388, 1247, 0.6911635163761372
656, 1261, 7.368810152075085
2251, 1246, 0.39904344223381105
1425, 1249, 3.1166289153792985
1380, 1247, 0.39904344223381105
1373, 1246, 0.5643326479831003
1339, 1247, 0.39904344223381105
1558, 1248, 7.0710678118654755
1382, 1245, 0.39904344223381105
1030, 1246, 0.6911635163761372
1462, 1255, 1.1971303267014333
1389, 1244, 0.7980868844676221
1074, 1246, 1.1971303267014333
2328, 1245, 1.0557697104618329
1869, 1243, 0.5643326479831003
1513, 1243, 0.6911635163761372
639, 1243, 0.39904344223381105
472, 1244, 0.39904344223381105
262, 1244, 1.6452982615400624
1374, 1243, 0.39904344223381105
1066, 1245, 0.7980868844676221
468, 1247, 1.1971303267014333
1381, 1240, 0.6911635163761372
1000, 1246, 1.692997943949301
264, 1240, 1.3234773729414107
1834, 1252, 13.059150097685736
1835, 1238, 0.39904344223381105
1071, 1240, 2.0734905491284112
281, 1239, 0.7980868844676221
263, 1237, 1.3234773729414107
1873, 1242, 0.5643326479831003
1462, 1238, 1.1286652959662007
1335, 1236, 0.39904344223381105
1833, 1235, 0.39904344223381105
1803, 1243, 4.185202930190958
1061, 1235, 1.1286652959662007
1338, 1238, 0.7980868844676221
1047, 1236, 1.3823270327522743
265, 1234, 1.5961737689352442
1352, 1233, 0.39904344223381105
1002, 1237, 2.5860970765174254
1006, 1234, 0.6911635163761372
644, 1233, 2.7646540655045486
1808, 1231, 0.6911635163761372
1509, 1232, 0.5643326479831003
1330, 1234, 0.6911635163761372
997, 1231, 1.0557697104618329
483, 1237, 5.741235358308388
265, 1231, 1.4387715921116582
1588, 1230, 1.0557697104618329
1797, 1234, 2.221779856890434
1470, 1232, 1.4387715921116582
265, 1227, 1.5454886061848316
